inn,year,code,value,source,fetched
3301037024,2023,1210,309769,girbo,2026-09-14
3301037024,2023,1220,106167,girbo,2026-09-14
3301037024,2023,1230,31760,girbo,2026-09-14
3301037024,2023,1250,222363,girbo,2026-09-14
3301037024,2023,1260,778,girbo,2026-09-14
3301037024,2023,1300,-20747,girbo,2026-09-14
3301037024,2023,1310,20,girbo,2026-09-14
3301037024,2023,1350,250000,girbo,2026-09-14
3301037024,2023,1370,-270767,girbo,2026-09-14
3301037024,2023,1400,1048635,girbo,2026-09-14
3301037024,2023,1410,817742,girbo,2026-09-14
3301037024,2023,1420,51102,girbo,2026-09-14
3301037024,2023,1450,179791,girbo,2026-09-14
3301037024,2023,1500,1018176,girbo,2026-09-14
3301037024,2023,1510,300980,girbo,2026-09-14
3301037024,2023,1520,689696,girbo,2026-09-14
3301037024,2023,1540,7547,girbo,2026-09-14
3301037024,2023,1550,19953,girbo,2026-09-14
3301037024,2023,1600,2046063,girbo,2026-09-14
3301037024,2023,1700,2046063,girbo,2026-09-14
3301037024,2023,2100,67518,girbo,2026-09-14
3301037024,2023,2110,786443,girbo,2026-09-14
3301037024,2023,2120,718925,girbo,2026-09-14
3301037024,2023,2200,-33617,girbo,2026-09-14
3301037024,2023,2210,10946,girbo,2026-09-14
3301037024,2023,2220,90189,girbo,2026-09-14
3301037024,2023,2300,-99494,girbo,2026-09-14
3301037024,2023,2320,0,girbo,2026-09-14
3301037024,2023,2330,51307,girbo,2026-09-14
3301037024,2023,2340,55160,girbo,2026-09-14
3301037024,2023,2350,69730,girbo,2026-09-14
3301037024,2023,2400,-87342,girbo,2026-09-14
3301037024,2023,2410,12152,girbo,2026-09-14
3301037024,2023,2412,12152,girbo,2026-09-14
3301037024,2023,2500,-87342,girbo,2026-09-14
3301037024,2023,3600,-20747,girbo,2026-09-14
3301037024,2023,4100,-143028,girbo,2026-09-14
3301037024,2023,4110,820037,girbo,2026-09-14
3301037024,2023,4111,819228,girbo,2026-09-14
3301037024,2023,4119,809,girbo,2026-09-14
3301037024,2023,4120,963065,girbo,2026-09-14
3301037024,2023,4121,638372,girbo,2026-09-14
3301037024,2023,4122,204285,girbo,2026-09-14
3301037024,2023,4123,37345,girbo,2026-09-14
3301037024,2023,4129,83063,girbo,2026-09-14
3301037024,2023,4200,-592832,girbo,2026-09-14
3301037024,2023,4210,0,girbo,2026-09-14
3301037024,2023,4211,0,girbo,2026-09-14
3301037024,2023,4220,592832,girbo,2026-09-14
3301037024,2023,4221,592832,girbo,2026-09-14
3301037024,2023,4300,745031,girbo,2026-09-14
3301037024,2023,4310,1088812,girbo,2026-09-14
3301037024,2023,4311,838812,girbo,2026-09-14
3301037024,2023,4312,250000,girbo,2026-09-14
3301037024,2023,4320,343781,girbo,2026-09-14
3301037024,2023,4323,343781,girbo,2026-09-14
3301037024,2023,4400,9171,girbo,2026-09-14
3301037024,2023,4450,215113,girbo,2026-09-14
3301037024,2023,4490,-1922,girbo,2026-09-14
3301037024,2023,4500,222362,girbo,2026-09-14
3301037024,2023,6100,0,girbo,2026-09-14
3301037024,2023,6400,0,girbo,2026-09-14
3301037024,2023,prev1100,856612,girbo,2026-09-14
3301037024,2023,prev1110,397,girbo,2026-09-14
3301037024,2023,prev1150,791811,girbo,2026-09-14
3301037024,2023,prev1180,63977,girbo,2026-09-14
3301037024,2023,prev1190,427,girbo,2026-09-14
3301037024,2023,prev1200,862115,girbo,2026-09-14
3301037024,2023,prev1210,144576,girbo,2026-09-14
3301037024,2023,prev1220,57139,girbo,2026-09-14
3301037024,2023,prev1230,445255,girbo,2026-09-14
3301037024,2023,prev1250,215113,girbo,2026-09-14
3301037024,2023,prev1260,32,girbo,2026-09-14
3301037024,2023,prev1300,66595,girbo,2026-09-14
3301037024,2023,prev1310,20,girbo,2026-09-14
3301037024,2023,prev1350,250000,girbo,2026-09-14
3301037024,2023,prev1370,-183425,girbo,2026-09-14
3301037024,2023,prev1400,939590,girbo,2026-09-14
3301037024,2023,prev1410,634795,girbo,2026-09-14
3301037024,2023,prev1420,3771,girbo,2026-09-14
3301037024,2023,prev1450,301024,girbo,2026-09-14
3301037024,2023,prev1500,712542,girbo,2026-09-14
3301037024,2023,prev1510,4208,girbo,2026-09-14
3301037024,2023,prev1520,653955,girbo,2026-09-14
3301037024,2023,prev1540,1284,girbo,2026-09-14
3301037024,2023,prev1550,53095,girbo,2026-09-14
3301037024,2023,prev1600,1718727,girbo,2026-09-14
3301037024,2023,prev1700,1718727,girbo,2026-09-14
3301037024,2023,prev2100,-28800,girbo,2026-09-14
3301037024,2023,prev2110,152789,girbo,2026-09-14
3301037024,2023,prev2120,181589,girbo,2026-09-14
3301037024,2023,prev2200,-96078,girbo,2026-09-14
3301037024,2023,prev2210,2019,girbo,2026-09-14
3301037024,2023,prev2220,65259,girbo,2026-09-14
3301037024,2023,prev2300,-141029,girbo,2026-09-14
3301037024,2023,prev2320,152,girbo,2026-09-14
3301037024,2023,prev2330,37507,girbo,2026-09-14
3301037024,2023,prev2340,282922,girbo,2026-09-14
3301037024,2023,prev2350,290518,girbo,2026-09-14
3301037024,2023,prev2400,-99202,girbo,2026-09-14
3301037024,2023,prev2410,41827,girbo,2026-09-14
3301037024,2023,prev2412,41827,girbo,2026-09-14
3301037024,2023,prev2500,-99202,girbo,2026-09-14
3301037024,2023,prev3400,66595,girbo,2026-09-14
3301037024,2023,prev3401,-183425,girbo,2026-09-14
3301037024,2023,prev3410,6631,girbo,2026-09-14
3301037024,2023,prev3411,6631,girbo,2026-09-14
3301037024,2023,prev3420,-6631,girbo,2026-09-14
3301037024,2023,prev3421,-6631,girbo,2026-09-14
3301037024,2023,prev3500,66595,girbo,2026-09-14
3301037024,2023,prev3501,-183425,girbo,2026-09-14
3301037024,2023,prev3600,66596,girbo,2026-09-14
3301037024,2023,prev4100,249816,girbo,2026-09-14
3301037024,2023,prev4110,600079,girbo,2026-09-14
3301037024,2023,prev4111,599927,girbo,2026-09-14
3301037024,2023,prev4119,152,girbo,2026-09-14
3301037024,2023,prev4120,350263,girbo,2026-09-14
3301037024,2023,prev4121,257377,girbo,2026-09-14
3301037024,2023,prev4122,75000,girbo,2026-09-14
3301037024,2023,prev4123,7131,girbo,2026-09-14
3301037024,2023,prev4129,10755,girbo,2026-09-14
3301037024,2023,prev4200,-359754,girbo,2026-09-14
3301037024,2023,prev4210,56870,girbo,2026-09-14
3301037024,2023,prev4211,56870,girbo,2026-09-14
3301037024,2023,prev4220,416624,girbo,2026-09-14
3301037024,2023,prev4221,416624,girbo,2026-09-14
3301037024,2023,prev4300,-61,girbo,2026-09-14
3301037024,2023,prev4310,10,girbo,2026-09-14
3301037024,2023,prev4312,10,girbo,2026-09-14
3301037024,2023,prev4320,71,girbo,2026-09-14
3301037024,2023,prev4323,71,girbo,2026-09-14
3301037024,2023,prev4400,-109999,girbo,2026-09-14
3301037024,2023,prev4450,328626,girbo,2026-09-14
3301037024,2023,prev4490,-3514,girbo,2026-09-14
3301037024,2023,prev4500,215113,girbo,2026-09-14
3301037024,2024,1100,1698764,girbo,2026-09-14
3301037024,2024,1110,20426,girbo,2026-09-14
3301037024,2024,1150,1585921,girbo,2026-09-14
3301037024,2024,1180,92304,girbo,2026-09-14
3301037024,2024,1190,113,girbo,2026-09-14
3301037024,2024,1200,697569,girbo,2026-09-14
3301037024,2024,1210,374430,girbo,2026-09-14
3301037024,2024,1220,76687,girbo,2026-09-14
3301037024,2024,1230,61134,girbo,2026-09-14
3301037024,2024,1250,184270,girbo,2026-09-14
3301037024,2024,1260,1048,girbo,2026-09-14
3301037024,2024,1300,-41051,girbo,2026-09-14
3301037024,2024,1310,20,girbo,2026-09-14
3301037024,2024,1350,250000,girbo,2026-09-14
3301037024,2024,1370,-291071,girbo,2026-09-14
3301037024,2024,1400,1624079,girbo,2026-09-14
3301037024,2024,1410,1338086,girbo,2026-09-14
3301037024,2024,1450,285993,girbo,2026-09-14
3301037024,2024,1500,813306,girbo,2026-09-14
3301037024,2024,1510,3470,girbo,2026-09-14
3301037024,2024,1520,770330,girbo,2026-09-14
3301037024,2024,1540,15261,girbo,2026-09-14
3301037024,2024,1550,24245,girbo,2026-09-14
3301037024,2024,1600,2396333,girbo,2026-09-14
3301037024,2024,1700,2396333,girbo,2026-09-14
3301037024,2024,2100,282246,girbo,2026-09-14
3301037024,2024,2110,1598409,girbo,2026-09-14
3301037024,2024,2120,1316163,girbo,2026-09-14
3301037024,2024,2200,104986,girbo,2026-09-14
3301037024,2024,2210,14495,girbo,2026-09-14
3301037024,2024,2220,162765,girbo,2026-09-14
3301037024,2024,2300,-40250,girbo,2026-09-14
3301037024,2024,2330,114774,girbo,2026-09-14
3301037024,2024,2340,82564,girbo,2026-09-14
3301037024,2024,2350,113026,girbo,2026-09-14
3301037024,2024,2400,-20304,girbo,2026-09-14
3301037024,2024,2410,19946,girbo,2026-09-14
3301037024,2024,2412,19946,girbo,2026-09-14
3301037024,2024,2500,-20304,girbo,2026-09-14
3301037024,2024,3600,-41051,girbo,2026-09-14
3301037024,2024,4100,133156,girbo,2026-09-14
3301037024,2024,4110,1734941,girbo,2026-09-14
3301037024,2024,4111,1658261,girbo,2026-09-14
3301037024,2024,4119,76680,girbo,2026-09-14
3301037024,2024,4120,1601785,girbo,2026-09-14
3301037024,2024,4121,1121063,girbo,2026-09-14
3301037024,2024,4122,385608,girbo,2026-09-14
3301037024,2024,4123,55470,girbo,2026-09-14
3301037024,2024,4129,39644,girbo,2026-09-14
3301037024,2024,4200,-367627,girbo,2026-09-14
3301037024,2024,4220,367627,girbo,2026-09-14
3301037024,2024,4221,367627,girbo,2026-09-14
3301037024,2024,4300,198240,girbo,2026-09-14
3301037024,2024,4310,614419,girbo,2026-09-14
3301037024,2024,4311,610849,girbo,2026-09-14
3301037024,2024,4312,0,girbo,2026-09-14
3301037024,2024,4319,3570,girbo,2026-09-14
3301037024,2024,4320,416179,girbo,2026-09-14
3301037024,2024,4323,412441,girbo,2026-09-14
3301037024,2024,4329,3738,girbo,2026-09-14
3301037024,2024,4400,-36231,girbo,2026-09-14
3301037024,2024,4450,222362,girbo,2026-09-14
3301037024,2024,4490,-1861,girbo,2026-09-14
3301037024,2024,4500,184270,girbo,2026-09-14
3301037024,2024,6100,0,girbo,2026-09-14
3301037024,2024,6400,0,girbo,2026-09-14
3301037024,2024,prev1100,1324124,girbo,2026-09-14
3301037024,2024,prev1110,36,girbo,2026-09-14
3301037024,2024,prev1150,1251203,girbo,2026-09-14
3301037024,2024,prev1180,72358,girbo,2026-09-14
3301037024,2024,prev1190,527,girbo,2026-09-14
3301037024,2024,prev1200,670837,girbo,2026-09-14
3301037024,2024,prev1210,309769,girbo,2026-09-14
3301037024,2024,prev1220,106167,girbo,2026-09-14
3301037024,2024,prev1230,31760,girbo,2026-09-14
3301037024,2024,prev1250,222363,girbo,2026-09-14
3301037024,2024,prev1260,778,girbo,2026-09-14
3301037024,2024,prev1300,-20747,girbo,2026-09-14
3301037024,2024,prev1310,20,girbo,2026-09-14
3301037024,2024,prev1350,250000,girbo,2026-09-14
3301037024,2024,prev1370,-270767,girbo,2026-09-14
3301037024,2024,prev1400,997533,girbo,2026-09-14
3301037024,2024,prev1410,817742,girbo,2026-09-14
3301037024,2024,prev1450,179791,girbo,2026-09-14
3301037024,2024,prev1500,1018176,girbo,2026-09-14
3301037024,2024,prev1510,300980,girbo,2026-09-14
3301037024,2024,prev1520,689696,girbo,2026-09-14
3301037024,2024,prev1540,7547,girbo,2026-09-14
3301037024,2024,prev1550,19953,girbo,2026-09-14
3301037024,2024,prev1600,1994961,girbo,2026-09-14
3301037024,2024,prev1700,1994961,girbo,2026-09-14
3301037024,2024,prev2100,67518,girbo,2026-09-14
3301037024,2024,prev2110,786443,girbo,2026-09-14
3301037024,2024,prev2120,718925,girbo,2026-09-14
3301037024,2024,prev2200,-33617,girbo,2026-09-14
3301037024,2024,prev2210,10946,girbo,2026-09-14
3301037024,2024,prev2220,90189,girbo,2026-09-14
3301037024,2024,prev2300,-99494,girbo,2026-09-14
3301037024,2024,prev2330,51307,girbo,2026-09-14
3301037024,2024,prev2340,55160,girbo,2026-09-14
3301037024,2024,prev2350,69730,girbo,2026-09-14
3301037024,2024,prev2400,-87342,girbo,2026-09-14
3301037024,2024,prev2410,12152,girbo,2026-09-14
3301037024,2024,prev2412,12152,girbo,2026-09-14
3301037024,2024,prev2500,-87342,girbo,2026-09-14
3301037024,2024,prev3600,-20747,girbo,2026-09-14
3301037024,2024,prev4100,-143028,girbo,2026-09-14
3301037024,2024,prev4110,820037,girbo,2026-09-14
3301037024,2024,prev4111,819228,girbo,2026-09-14
3301037024,2024,prev4119,809,girbo,2026-09-14
3301037024,2024,prev4120,963065,girbo,2026-09-14
3301037024,2024,prev4121,638372,girbo,2026-09-14
3301037024,2024,prev4122,204285,girbo,2026-09-14
3301037024,2024,prev4123,37345,girbo,2026-09-14
3301037024,2024,prev4129,83063,girbo,2026-09-14
3301037024,2024,prev4200,-592832,girbo,2026-09-14
3301037024,2024,prev4220,592832,girbo,2026-09-14
3301037024,2024,prev4221,592832,girbo,2026-09-14
3301037024,2024,prev4300,745031,girbo,2026-09-14
3301037024,2024,prev4310,1088812,girbo,2026-09-14
3301037024,2024,prev4311,838812,girbo,2026-09-14
3301037024,2024,prev4312,250000,girbo,2026-09-14
3301037024,2024,prev4320,343781,girbo,2026-09-14
3301037024,2024,prev4323,343781,girbo,2026-09-14
3301037024,2024,prev4400,9171,girbo,2026-09-14
3301037024,2024,prev4450,215113,girbo,2026-09-14
3301037024,2024,prev4490,-1922,girbo,2026-09-14
3301037024,2024,prev4500,222362,girbo,2026-09-14
3301037024,2025,1100,1619944,girbo,2026-09-14
3301037024,2025,1110,34749,girbo,2026-09-14
3301037024,2025,1150,1560549,girbo,2026-09-14
3301037024,2025,1180,24646,girbo,2026-09-14
3301037024,2025,1190,0,girbo,2026-09-14
3301037024,2025,1200,366122,girbo,2026-09-14
3301037024,2025,1210,222168,girbo,2026-09-14
3301037024,2025,1220,39980,girbo,2026-09-14
3301037024,2025,1230,101424,girbo,2026-09-14
3301037024,2025,1250,1419,girbo,2026-09-14
3301037024,2025,1260,1131,girbo,2026-09-14
3301037024,2025,1300,-20418,girbo,2026-09-14
3301037024,2025,1310,20,girbo,2026-09-14
3301037024,2025,1350,250000,girbo,2026-09-14
3301037024,2025,1370,-270438,girbo,2026-09-14
3301037024,2025,1400,854805,girbo,2026-09-14
3301037024,2025,1410,501096,girbo,2026-09-14
3301037024,2025,1450,353709,girbo,2026-09-14
3301037024,2025,1500,1151679,girbo,2026-09-14
3301037024,2025,1510,919459,girbo,2026-09-14
3301037024,2025,1520,170758,girbo,2026-09-14
3301037024,2025,1540,16996,girbo,2026-09-14
3301037024,2025,1550,44465,girbo,2026-09-14
3301037024,2025,1600,1986066,girbo,2026-09-14
3301037024,2025,1700,1986066,girbo,2026-09-14
3301037024,2025,2100,461572,girbo,2026-09-14
3301037024,2025,2110,1814915,girbo,2026-09-14
3301037024,2025,2120,1353343,girbo,2026-09-14
3301037024,2025,2200,294783,girbo,2026-09-14
3301037024,2025,2210,10800,girbo,2026-09-14
3301037024,2025,2220,155989,girbo,2026-09-14
3301037024,2025,2300,88291,girbo,2026-09-14
3301037024,2025,2320,51823,girbo,2026-09-14
3301037024,2025,2330,220734,girbo,2026-09-14
3301037024,2025,2340,130212,girbo,2026-09-14
3301037024,2025,2350,167793,girbo,2026-09-14
3301037024,2025,2400,20633,girbo,2026-09-14
3301037024,2025,2410,-67658,girbo,2026-09-14
3301037024,2025,2412,-67658,girbo,2026-09-14
3301037024,2025,2500,20633,girbo,2026-09-14
3301037024,2025,4100,-83799,girbo,2026-09-14
3301037024,2025,4110,1339656,girbo,2026-09-14
3301037024,2025,4111,963261,girbo,2026-09-14
3301037024,2025,4119,376395,girbo,2026-09-14
3301037024,2025,4120,1423455,girbo,2026-09-14
3301037024,2025,4121,832529,girbo,2026-09-14
3301037024,2025,4122,469600,girbo,2026-09-14
3301037024,2025,4123,91010,girbo,2026-09-14
3301037024,2025,4129,30316,girbo,2026-09-14
3301037024,2025,4200,-113955,girbo,2026-09-14
3301037024,2025,4220,113955,girbo,2026-09-14
3301037024,2025,4221,113955,girbo,2026-09-14
3301037024,2025,4300,10372,girbo,2026-09-14
3301037024,2025,4310,6562774,girbo,2026-09-14
3301037024,2025,4311,6520477,girbo,2026-09-14
3301037024,2025,4320,6552402,girbo,2026-09-14
3301037024,2025,4323,6552402,girbo,2026-09-14
3301037024,2025,4329,0,girbo,2026-09-14
3301037024,2025,4400,-187382,girbo,2026-09-14
3301037024,2025,4450,184270,girbo,2026-09-14
3301037024,2025,4490,4531,girbo,2026-09-14
3301037024,2025,4500,1419,girbo,2026-09-14
3301037024,2025,prev1100,1698764,girbo,2026-09-14
3301037024,2025,prev1110,20426,girbo,2026-09-14
3301037024,2025,prev1150,1585921,girbo,2026-09-14
3301037024,2025,prev1180,92304,girbo,2026-09-14
3301037024,2025,prev1190,113,girbo,2026-09-14
3301037024,2025,prev1200,697569,girbo,2026-09-14
3301037024,2025,prev1210,374430,girbo,2026-09-14
3301037024,2025,prev1220,76687,girbo,2026-09-14
3301037024,2025,prev1230,61134,girbo,2026-09-14
3301037024,2025,prev1250,184270,girbo,2026-09-14
3301037024,2025,prev1260,1048,girbo,2026-09-14
3301037024,2025,prev1300,-41051,girbo,2026-09-14
3301037024,2025,prev1310,20,girbo,2026-09-14
3301037024,2025,prev1350,250000,girbo,2026-09-14
3301037024,2025,prev1370,-291071,girbo,2026-09-14
3301037024,2025,prev1400,1624079,girbo,2026-09-14
3301037024,2025,prev1410,1338086,girbo,2026-09-14
3301037024,2025,prev1450,285993,girbo,2026-09-14
3301037024,2025,prev1500,813306,girbo,2026-09-14
3301037024,2025,prev1510,3470,girbo,2026-09-14
3301037024,2025,prev1520,770330,girbo,2026-09-14
3301037024,2025,prev1540,15261,girbo,2026-09-14
3301037024,2025,prev1550,24245,girbo,2026-09-14
3301037024,2025,prev1600,2396334,girbo,2026-09-14
3301037024,2025,prev1700,2396334,girbo,2026-09-14
3301037024,2025,prev2100,282246,girbo,2026-09-14
3301037024,2025,prev2110,1598409,girbo,2026-09-14
3301037024,2025,prev2120,1316163,girbo,2026-09-14
3301037024,2025,prev2200,104986,girbo,2026-09-14
3301037024,2025,prev2210,14495,girbo,2026-09-14
3301037024,2025,prev2220,162765,girbo,2026-09-14
3301037024,2025,prev2300,-40250,girbo,2026-09-14
3301037024,2025,prev2330,114774,girbo,2026-09-14
3301037024,2025,prev2340,53481,girbo,2026-09-14
3301037024,2025,prev2350,83943,girbo,2026-09-14
3301037024,2025,prev2400,-20304,girbo,2026-09-14
3301037024,2025,prev2410,19946,girbo,2026-09-14
3301037024,2025,prev2412,19946,girbo,2026-09-14
3301037024,2025,prev2500,-20304,girbo,2026-09-14
3301037024,2025,prev4100,133156,girbo,2026-09-14
3301037024,2025,prev4110,1734941,girbo,2026-09-14
3301037024,2025,prev4111,1658261,girbo,2026-09-14
3301037024,2025,prev4119,76680,girbo,2026-09-14
3301037024,2025,prev4120,1601785,girbo,2026-09-14
3301037024,2025,prev4121,1121063,girbo,2026-09-14
3301037024,2025,prev4122,385608,girbo,2026-09-14
3301037024,2025,prev4123,55470,girbo,2026-09-14
3301037024,2025,prev4129,39644,girbo,2026-09-14
3301037024,2025,prev4200,-367627,girbo,2026-09-14
3301037024,2025,prev4220,367627,girbo,2026-09-14
3301037024,2025,prev4221,367627,girbo,2026-09-14
3301037024,2025,prev4300,198240,girbo,2026-09-14
3301037024,2025,prev4310,614419,girbo,2026-09-14
3301037024,2025,prev4311,610849,girbo,2026-09-14
3301037024,2025,prev4320,416179,girbo,2026-09-14
3301037024,2025,prev4323,412441,girbo,2026-09-14
3301037024,2025,prev4329,3738,girbo,2026-09-14
3301037024,2025,prev4400,-36231,girbo,2026-09-14
3301037024,2025,prev4450,222362,girbo,2026-09-14
3301037024,2025,prev4490,-1861,girbo,2026-09-14
3301037024,2025,prev4500,184270,girbo,2026-09-14
3652904371,2024,1100,11430084,girbo,2026-09-14
3652904371,2024,1170,11430084,girbo,2026-09-14
3652904371,2024,1200,2171,girbo,2026-09-14
3652904371,2024,1230,1857,girbo,2026-09-14
3652904371,2024,1250,314,girbo,2026-09-14
3652904371,2024,1300,7501556,girbo,2026-09-14
3652904371,2024,1310,100,girbo,2026-09-14
3652904371,2024,1350,7500000,girbo,2026-09-14
3652904371,2024,1370,1456,girbo,2026-09-14
3652904371,2024,1400,3930084,girbo,2026-09-14
3652904371,2024,1450,3930084,girbo,2026-09-14
3652904371,2024,1500,615,girbo,2026-09-14
3652904371,2024,1510,250,girbo,2026-09-14
3652904371,2024,1520,365,girbo,2026-09-14
3652904371,2024,1600,11432255,girbo,2026-09-14
3652904371,2024,1700,11432255,girbo,2026-09-14
3652904371,2024,2200,-16,girbo,2026-09-14
3652904371,2024,2220,16,girbo,2026-09-14
3652904371,2024,2300,1820,girbo,2026-09-14
3652904371,2024,2320,1854,girbo,2026-09-14
3652904371,2024,2350,18,girbo,2026-09-14
3652904371,2024,2400,1456,girbo,2026-09-14
3652904371,2024,2410,-364,girbo,2026-09-14
3652904371,2024,2411,364,girbo,2026-09-14
3652904371,2024,2500,1456,girbo,2026-09-14
3652904371,2024,3600,7501556,girbo,2026-09-14
3652904371,2024,4100,-36,girbo,2026-09-14
3652904371,2024,4120,36,girbo,2026-09-14
3652904371,2024,4121,36,girbo,2026-09-14
3652904371,2024,4200,-7500000,girbo,2026-09-14
3652904371,2024,4220,7500000,girbo,2026-09-14
3652904371,2024,4222,7500000,girbo,2026-09-14
3652904371,2024,4300,7500350,girbo,2026-09-14
3652904371,2024,4310,7500350,girbo,2026-09-14
3652904371,2024,4311,250,girbo,2026-09-14
3652904371,2024,4312,7500100,girbo,2026-09-14
3652904371,2024,4400,314,girbo,2026-09-14
3652904371,2024,4450,0,girbo,2026-09-14
3652904371,2024,4500,314,girbo,2026-09-14
3652904371,2024,6100,0,girbo,2026-09-14
3652904371,2024,6400,0,girbo,2026-09-14
3652904371,2024,prev1100,0,girbo,2026-09-14
3652904371,2024,prev1200,0,girbo,2026-09-14
3652904371,2024,prev1300,0,girbo,2026-09-14
3652904371,2024,prev1400,0,girbo,2026-09-14
3652904371,2024,prev1500,0,girbo,2026-09-14
3652904371,2024,prev1600,0,girbo,2026-09-14
3652904371,2024,prev1700,0,girbo,2026-09-14
3652904371,2024,prev2300,0,girbo,2026-09-14
3652904371,2024,prev2400,0,girbo,2026-09-14
3652904371,2024,prev3600,0,girbo,2026-09-14
3652904371,2025,1100,13430085,girbo,2026-09-14
3652904371,2025,1170,13430084,girbo,2026-09-14
3652904371,2025,1180,1,girbo,2026-09-14
